Time	inactive.TCR1	inactive.TCR2	inactive.TCR3	inactive.TCR4	inactive.TCR5	inactive.TCR6	inactive.TCR7	inactive.TCR8	inactive.TCR9	inactive.TCR10
1248	5	0	5	11	8	2	0	5	11	8
1249	5	0	5	11	8	2	0	5	11	8
1250	5	0	5	11	8	2	0	5	11	8
1251	6	0	5	11	8	2	0	5	11	8
1252	6	0	5	11	8	2	0	5	11	8
1253	5	0	5	12	8	2	0	5	11	8
1254	5	0	5	12	8	2	0	5	11	8
1255	5	0	5	12	8	2	0	5	11	8
1256	5	0	5	12	8	2	0	5	11	8
1257	5	0	5	12	8	2	0	5	11	8
1258	5	0	5	12	8	2	0	5	11	8
1259	5	0	5	12	8	2	0	5	11	8
1260	5	0	5	12	8	2	0	5	11	8
1261	5	0	5	11	8	2	0	5	11	8
1262	5	0	5	11	8	2	0	5	11	8
1263	5	0	5	11	8	2	0	5	11	8
1264	5	0	5	11	8	2	0	5	11	8
1265	5	0	5	11	8	2	0	5	12	8
1266	5	0	5	11	8	2	0	5	12	8
1267	5	0	5	11	8	2	0	5	12	8
1268	5	0	5	11	8	2	0	5	12	8
1269	5	0	5	11	8	2	0	5	12	8
1270	5	0	5	11	8	2	0	5	13	8
1271	5	0	5	11	8	2	0	5	14	8
1272	5	0	5	11	8	2	0	5	15	8
1273	5	0	5	11	8	2	0	5	15	8
1274	5	0	5	11	8	2	0	5	14	8
1275	5	0	5	11	8	2	0	5	13	8
1276	5	0	5	11	8	2	0	5	12	8
1277	5	0	5	11	8	2	0	5	11	8
1278	5	0	5	11	8	2	0	5	11	8
1279	5	0	5	11	8	2	0	5	11	8
1280	5	0	5	11	8	2	0	5	11	8
1281	5	0	5	11	8	2	0	5	11	8
1282	5	0	5	11	8	2	0	5	11	8
1283	5	0	5	11	8	2	0	5	11	9
1284	5	0	5	11	8	2	0	5	11	9
1285	5	0	5	10	8	2	0	5	11	9
1286	5	0	6	10	8	2	0	5	11	9
1287	5	0	6	10	8	2	0	5	11	9
1288	5	0	6	10	8	2	0	5	11	9
1289	5	0	6	10	7	2	0	5	11	9
1290	5	0	6	10	7	2	0	5	11	9
1291	5	0	6	10	6	2	0	5	11	9
1292	5	0	6	10	6	2	0	5	11	9
1293	5	0	5	10	6	2	0	5	11	9
1294	5	0	5	10	6	2	0	5	11	9
1295	5	0	5	10	6	2	0	5	11	9
1296	6	2	6	14	8	2	1	5	11	9
1297	8	7	7	23	12	5	5	8	11	10
1298	10	12	8	30	15	8	7	10	11	10
1299	10	15	9	33	18	10	8	11	11	10
1300	10	17	9	33	20	11	8	12	11	10
1301	9	19	9	33	21	11	8	11	11	10
1302	9	20	8	32	22	11	8	11	11	10
1303	9	21	9	30	19	11	8	11	11	10
1304	9	19	9	28	17	11	8	11	11	10
1305	9	17	9	27	16	11	8	11	11	10
1306	9	16	8	27	15	11	8	11	11	10
1307	9	15	8	27	15	11	8	11	11	10
1308	9	15	8	27	15	10	8	11	11	10
1309	9	13	8	27	15	9	8	11	11	10
1310	9	11	8	27	15	8	8	11	11	10
1311	9	10	8	27	15	8	8	11	11	11
1312	8	9	8	26	15	8	8	11	12	12
1313	8	8	8	25	16	8	8	11	11	13
1314	8	8	8	25	16	8	8	11	11	16
1315	8	8	8	25	16	8	8	11	11	18
1316	9	8	8	25	16	8	8	11	11	20
1317	10	8	8	25	16	8	8	11	11	21
1318	11	8	7	24	15	8	8	11	11	22
1319	12	8	6	24	15	8	8	11	11	22
1320	12	8	5	24	15	8	8	11	11	20
1321	12	8	5	24	15	8	8	11	11	19
1322	12	8	5	24	15	8	8	11	11	18
1323	12	8	5	24	15	8	8	11	11	17
1324	12	8	5	24	15	7	7	11	11	16
1325	12	8	5	24	15	6	6	11	11	15
1326	12	8	5	24	15	5	5	11	11	15
1327	12	8	5	24	15	5	5	11	11	15
1328	12	8	5	24	15	5	5	11	11	15
1329	12	8	5	24	15	5	5	11	11	15
1330	10	7	5	24	15	5	5	11	11	15
1331	10	7	5	24	15	5	5	11	11	15
1332	10	7	5	24	15	5	5	11	11	15
1333	10	7	5	24	15	5	5	11	11	15
1334	10	7	5	24	15	5	5	11	11	15
1335	10	7	5	24	15	5	5	11	11	15
1336	10	7	5	24	15	5	5	11	11	15
1337	10	7	5	24	15	5	5	11	11	15
1338	10	7	5	24	15	5	5	10	11	15
1339	10	7	5	24	15	5	5	9	11	15
1340	10	7	5	24	15	5	5	8	11	15
1341	10	7	5	24	15	5	5	8	11	15
1342	10	7	5	24	15	5	5	8	11	15
1343	10	7	5	24	16	5	5	8	11	15
1344	10	7	5	24	16	5	5	8	11	15
1345	10	7	5	24	16	5	5	8	11	15
1346	10	7	5	24	16	5	5	8	11	15
1347	10	7	5	24	16	5	5	8	11	15
1348	11	7	5	24	16	5	5	8	11	15
1349	11	7	5	24	16	5	5	8	11	15
1350	11	7	5	24	15	5	5	8	11	15
1351	11	7	5	24	15	5	5	8	11	15
1352	11	7	5	24	15	5	5	8	11	15
1353	11	7	5	24	15	5	5	8	11	15
1354	11	7	5	24	15	5	5	8	11	15
1355	11	7	5	24	15	5	5	8	11	15
1356	11	7	5	24	15	5	5	8	11	15
1357	11	7	5	24	15	5	5	8	11	15
1358	11	7	5	24	15	5	5	8	11	15
1359	11	7	5	24	15	5	5	8	11	15
1360	11	7	5	24	15	5	5	8	11	15
1361	11	7	5	24	15	5	5	8	11	15
1362	10	6	5	23	15	5	5	8	11	15
1363	9	6	5	23	15	5	5	8	11	15
1364	9	6	5	23	15	5	5	8	10	15
1365	9	6	5	23	15	5	5	8	10	15
1366	9	6	5	22	15	5	5	8	10	15
1367	9	6	5	22	15	5	5	7	10	15
1368	0	0	0	0	0	0	0	0	0	0
1369	8	6	4	20	13	4	4	7	10	13
1370	10	7	5	24	15	5	4	8	11	14
1371	10	7	5	24	15	5	4	8	12	14
1372	10	7	5	24	15	5	4	7	12	14
1373	10	7	5	24	15	5	4	7	12	14
1374	9	7	5	24	15	5	4	7	12	14
1375	9	7	5	24	15	5	4	7	11	14
1376	16	8	11	28	18	8	6	9	12	16
1377	29	12	21	38	23	16	8	13	12	21
1378	37	15	30	44	27	21	11	16	13	26
1379	42	18	35	48	30	25	13	18	14	29
1380	44	20	37	51	30	28	14	18	15	31
1381	46	21	37	52	28	30	15	18	16	33
1382	46	20	37	51	28	31	16	17	16	34
1383	44	18	37	51	28	32	15	16	16	35
1384	40	17	37	50	27	32	15	14	16	34
1385	36	16	37	49	26	32	14	13	16	32
1386	33	15	37	48	25	29	13	12	16	30
1387	31	15	36	48	23	27	12	11	16	28
1388	30	15	34	48	21	26	12	11	16	27
1389	28	15	31	49	20	25	11	11	16	26
1390	27	15	29	49	19	25	11	11	15	25
1391	26	15	27	48	18	25	11	11	15	25
1392	25	15	26	48	18	25	11	11	15	25
1393	25	15	25	48	18	25	11	11	15	25
1394	25	15	25	48	18	25	11	11	15	25
1395	25	15	25	47	18	23	11	11	15	25
1396	25	14	25	45	18	21	11	11	15	25
1397	23	13	25	43	18	20	11	11	15	25
1398	21	12	25	42	18	19	11	11	15	25
1399	20	11	25	41	18	18	11	11	15	25
1400	19	11	25	41	18	18	11	11	15	25
1401	18	11	25	41	18	18	11	11	16	25
1402	18	11	25	41	18	18	11	11	16	25
1403	18	11	25	41	18	18	11	11	16	25
1404	18	11	25	41	18	18	11	11	16	25
1405	18	11	25	41	18	18	11	11	16	25
1406	18	11	25	41	18	18	11	11	16	25
1407	18	11	25	41	18	20	11	11	18	25
1408	18	11	25	41	18	20	11	11	20	25
1409	18	11	25	41	20	21	11	11	19	25
1410	18	11	25	41	21	22	11	11	17	25
1411	18	11	25	41	22	20	11	11	16	26
1412	18	11	25	41	22	19	11	11	15	26
1413	18	11	25	42	22	18	11	11	15	26
1414	18	12	25	41	22	18	11	11	15	26
1415	18	12	25	41	22	18	11	11	15	26
1416	18	12	25	42	22	18	11	11	15	26
1417	18	12	25	43	22	18	11	11	15	26
1418	18	12	25	44	22	18	11	11	15	26
1419	18	12	25	45	20	18	11	11	15	26
1420	20	12	25	45	19	18	11	11	15	25
1421	21	12	25	44	18	18	11	11	15	25
1422	22	12	25	43	18	18	11	11	15	25
1423	22	12	25	42	18	18	11	11	15	25
1424	22	12	25	41	18	18	11	11	15	25
1425	22	12	25	41	18	18	11	11	15	25
1426	20	11	25	41	18	18	11	11	15	25
1427	19	11	25	41	18	18	11	11	15	25
1428	18	11	25	41	18	18	11	11	15	25
1429	18	11	25	41	18	18	11	11	15	25
1430	18	11	25	41	18	17	11	11	15	25
1431	18	11	25	41	20	17	11	12	15	25
1432	18	11	25	41	21	17	11	12	15	25
1433	18	11	25	41	22	17	11	12	15	24
1434	18	11	25	41	20	16	11	12	15	24
1435	18	11	25	41	19	15	11	12	15	24
1436	18	11	25	40	18	15	11	12	15	24
1437	18	11	25	41	18	15	11	12	15	24
1438	18	11	25	43	18	15	11	12	15	24
1439	18	11	25	44	18	15	11	11	15	24
1440	18	11	25	45	18	15	11	11	15	24
1441	18	11	25	44	18	15	11	11	15	24
1442	17	10	24	43	18	15	11	11	15	24
1443	16	10	24	42	17	15	10	11	14	24
1444	15	10	24	42	17	14	10	11	14	24
1445	17	10	24	42	17	13	9	10	14	24
1446	19	10	24	42	17	12	9	9	14	24
1447	19	10	24	43	17	11	9	8	13	24
1448	20	9	24	44	17	10	9	9	13	24
1449	20	9	24	45	17	10	9	8	13	24
1450	21	9	23	43	17	10	9	9	13	24
1451	22	9	22	42	17	9	9	8	13	23
1452	22	8	22	41	17	9	8	9	13	22
1453	22	9	22	41	17	8	9	9	13	22
1454	21	8	22	41	17	9	9	8	12	22
1455	22	9	22	41	16	8	9	9	12	22
1456	32	15	28	45	22	13	16	13	18	30
1457	53	27	40	50	34	22	32	24	30	46
1458	71	36	49	55	42	29	44	33	39	58
1459	80	43	53	59	46	34	53	40	44	66
1460	84	47	53	60	49	38	57	45	46	70
1461	87	50	52	60	51	41	60	48	46	72
1462	89	52	51	59	53	43	61	51	46	73
1463	87	52	51	58	53	43	61	51	45	74
1464	86	51	51	58	50	42	60	50	43	75
1465	81	51	51	58	47	40	56	49	41	75
1466	76	50	51	57	45	39	53	48	39	72
1467	70	49	49	57	45	37	49	48	37	67
1468	66	48	45	57	45	36	45	47	36	64
1469	63	47	43	57	45	35	42	43	35	62
1470	60	45	42	57	45	35	40	40	35	60
1471	57	43	40	57	45	35	39	38	34	59
1472	55	41	40	58	44	33	37	37	32	56
1473	54	40	40	59	43	31	36	36	32	53
1474	52	39	40	59	41	30	35	34	32	51
1475	50	38	40	60	40	28	35	32	32	50
1476	49	38	40	61	39	27	35	30	32	49
1477	48	38	40	63	38	26	35	29	32	48
1478	48	38	40	64	38	25	35	27	32	48
1479	48	38	39	64	38	25	35	26	32	48
1480	48	37	39	64	38	25	35	25	32	48
1481	48	37	39	64	38	25	35	25	30	48
1482	48	37	39	63	38	25	34	25	29	48
1483	48	37	39	62	38	25	34	25	28	48
1484	48	37	39	61	38	25	34	25	28	48
1485	48	37	39	61	38	25	34	25	28	48
1486	48	36	39	61	38	25	34	25	27	48
1487	48	36	39	61	38	25	32	25	27	48
1488	48	37	39	61	38	25	30	25	27	48
1489	47	39	39	62	38	25	29	25	27	49
1490	47	41	39	60	38	25	28	25	27	48
1491	48	43	39	60	38	25	28	25	27	48
1492	48	44	39	60	38	25	28	25	27	48
1493	48	46	39	60	38	25	28	25	27	48
1494	48	47	39	59	38	25	28	25	27	48
1495	48	46	39	58	38	25	28	25	27	48
1496	48	44	39	58	38	25	28	25	27	48
1497	48	42	40	58	37	25	28	25	27	48
1498	48	41	42	58	37	25	28	25	29	48
1499	48	41	42	58	37	25	28	25	30	48
1500	48	41	41	58	37	25	28	25	31	48
1501	48	41	41	58	37	25	28	25	32	48
