Time	ANT1	ANT2	ANT3	ANT4	ANT5	ANT6	ANT7	ANT8	ANT9	ANT10
1254	3	2	1	7	4	1	1	2	3	4
1255	3	2	1	6	4	1	1	2	3	4
1256	3	2	1	6	4	1	1	2	3	4
1257	3	2	1	6	4	1	1	2	3	4
1258	3	2	1	6	4	1	1	2	3	4
1259	3	2	1	6	4	1	1	2	3	4
1260	3	2	1	6	4	1	1	2	3	4
1261	3	2	1	6	4	1	1	2	3	4
1262	3	2	1	6	4	1	1	2	3	4
1263	3	2	1	6	4	1	1	2	3	4
1264	3	2	1	6	4	1	1	2	3	4
1265	3	2	1	6	4	1	1	2	3	4
1266	3	2	1	6	4	1	1	2	3	4
1267	3	2	1	6	4	1	1	2	3	4
1268	3	2	1	6	4	1	1	2	3	4
1269	3	2	1	6	4	1	1	2	3	4
1270	3	2	1	6	4	1	1	2	3	4
1271	3	2	1	6	4	1	1	2	3	4
1272	3	2	1	6	4	1	1	2	3	4
1273	3	2	1	6	4	1	1	2	4	4
1274	3	2	1	6	4	1	1	2	4	4
1275	3	2	1	6	4	1	1	2	4	4
1276	3	2	1	6	4	1	1	2	4	4
1277	3	2	1	6	4	1	1	2	4	4
1278	3	2	1	6	4	1	1	2	3	4
1279	3	2	1	6	4	1	1	2	3	4
1280	10	4	8	11	7	5	3	4	4	7
1281	17	6	13	16	10	9	5	7	5	10
1282	14	6	13	14	10	9	5	6	5	10
1283	13	6	12	14	10	9	5	6	5	10
1284	13	6	10	14	8	9	5	5	5	10
1285	13	6	10	13	7	9	5	5	5	10
1286	12	5	10	13	8	9	5	4	5	10
1287	10	4	10	13	8	9	4	3	5	10
1288	8	4	10	12	7	9	3	3	5	8
1289	8	4	10	12	6	9	3	3	5	8
1290	8	4	10	12	6	6	3	3	5	8
1291	8	4	9	12	5	6	3	3	5	7
1292	8	4	8	12	5	6	4	3	5	7
1293	7	4	7	13	5	6	3	3	5	7
1294	7	4	7	13	5	6	3	3	4	7
1295	7	4	7	12	5	6	3	3	4	7
1296	7	4	7	12	5	6	3	3	4	7
1297	7	4	7	12	5	6	3	3	4	7
1298	6	3	7	12	5	6	3	3	4	7
1299	6	4	7	11	5	5	3	3	4	6
1300	6	3	7	11	5	5	3	3	4	7
1301	5	3	7	11	5	5	3	3	4	7
1302	5	3	6	11	5	5	3	3	4	6
1303	5	3	6	11	5	5	3	3	4	6
1304	5	3	6	11	5	5	3	3	4	6
1305	5	3	6	11	5	5	3	3	5	6
1306	5	3	7	11	5	5	3	3	5	6
1307	5	3	7	11	5	5	3	3	5	7
1308	5	3	7	11	5	5	3	3	5	7
1309	5	3	7	11	5	5	3	3	5	7
1310	5	3	7	11	5	5	3	3	5	7
1311	5	3	7	11	5	6	3	3	6	7
1312	5	3	7	11	5	6	3	3	6	7
1313	5	3	7	11	6	6	3	3	5	7
1314	5	3	7	11	6	6	3	3	4	7
1315	5	3	7	11	6	5	3	3	4	8
1316	5	3	6	11	6	5	3	3	4	8
1317	5	3	6	12	6	5	3	3	4	8
1318	5	4	6	11	6	5	3	3	4	8
1319	5	4	6	11	6	5	3	3	4	8
1320	5	4	6	12	6	5	3	3	4	8
1321	5	4	6	12	6	5	3	3	4	8
1322	5	4	6	12	6	5	3	3	4	8
1323	5	4	6	12	5	5	3	3	4	8
1324	6	4	6	12	5	5	3	3	4	7
1325	6	4	6	11	5	5	3	3	4	6
1326	6	4	6	11	5	5	3	3	4	6
1327	6	4	6	11	5	5	3	3	4	7
1328	6	4	6	11	5	5	3	3	4	7
1329	6	4	6	11	5	5	3	3	4	7
1330	5	3	6	11	5	5	3	3	4	7
1331	5	3	6	11	5	5	3	3	4	7
1332	5	3	6	11	5	5	3	3	4	7
1333	5	3	6	11	5	5	3	3	4	7
1334	5	3	6	11	5	5	3	3	4	7
1335	5	3	6	11	6	5	3	4	4	7
1336	5	3	6	11	6	5	3	4	4	7
1337	5	3	6	11	6	5	3	4	4	6
1338	5	3	6	11	5	4	3	4	4	6
1339	5	3	6	11	5	4	3	4	4	6
1340	5	3	6	11	5	4	3	4	4	6
1341	5	3	6	12	5	4	3	4	4	6
1342	5	3	6	12	5	4	3	4	4	6
1343	5	3	6	12	5	4	3	3	4	6
1344	5	3	6	12	5	4	3	3	4	6
1345	5	3	6	11	5	4	3	3	4	6
1346	5	3	6	11	5	4	3	3	4	6
1347	5	3	6	11	5	3	3	3	4	6
1348	5	3	6	12	5	3	3	3	4	6
1349	6	3	6	12	5	3	3	3	4	6
1350	6	3	6	12	5	3	3	3	4	6
1351	6	3	6	12	5	3	3	3	4	6
1352	6	3	6	12	5	3	3	3	4	6
1353	6	3	6	12	5	3	3	3	4	6
1354	6	3	6	11	5	3	3	3	4	6
1355	6	3	6	11	5	3	3	3	4	6
1356	6	3	6	11	5	3	3	3	4	6
1357	6	3	6	11	5	3	3	3	4	6
1358	6	3	6	11	5	3	3	3	4	6
1359	6	3	6	11	5	3	3	3	4	6
1360	16	9	12	14	11	8	11	8	10	14
1361	27	15	18	17	17	13	19	14	16	22
1362	26	15	17	16	15	12	18	14	15	21
1363	23	15	15	16	14	12	17	14	14	19
1364	22	14	13	15	14	12	16	14	12	19
1365	22	14	13	15	14	12	16	14	12	18
1366	22	14	13	14	14	12	15	14	12	18
1367	20	13	13	14	13	11	15	12	11	18
1368	19	13	13	14	11	11	14	12	11	18
1369	16	13	13	14	11	10	12	12	10	17
1370	15	12	13	14	11	10	12	12	9	15
1371	14	12	11	14	13	9	10	12	9	14
1372	14	12	11	14	12	9	10	11	9	14
1373	14	11	11	14	12	9	10	9	9	14
1374	13	11	11	14	12	9	10	9	9	14
1375	13	11	11	14	12	9	10	9	8	14
1376	13	10	11	15	11	8	9	9	8	12
1377	13	10	11	15	11	8	9	9	9	12
1378	12	10	11	15	10	8	9	8	9	12
1379	12	10	11	16	10	7	9	8	9	12
1380	12	10	11	16	10	7	9	8	9	12
1381	12	10	11	16	10	7	9	8	9	12
1382	12	10	11	16	10	7	9	7	9	12
1383	12	10	11	15	10	7	10	7	9	12
1384	12	10	11	16	10	7	9	7	9	12
1385	12	10	11	15	10	7	9	7	8	12
1386	12	10	11	15	10	7	8	7	8	12
1387	12	10	11	15	10	7	9	7	8	12
1388	12	10	11	15	10	7	9	7	8	12
1389	12	10	11	15	10	7	9	7	8	12
1390	12	10	11	15	10	7	9	7	8	12
1391	12	10	11	15	10	7	8	7	8	12
1392	12	11	11	15	10	7	8	7	8	12
1393	12	12	11	16	10	7	8	7	8	13
1394	12	12	11	14	10	7	8	7	8	12
1395	13	12	11	15	10	7	8	7	8	12
1396	12	12	11	15	10	7	8	7	8	12
1397	12	13	11	15	10	7	8	7	8	12
1398	12	13	11	14	10	7	8	7	8	12
1399	12	11	11	14	10	7	8	7	8	12
1400	12	11	11	14	10	7	8	7	8	12
1401	12	11	12	14	10	7	8	7	8	12
1402	12	11	12	14	10	7	8	7	9	12
1403	12	11	11	14	10	7	8	7	9	12
1404	12	11	11	14	10	7	8	7	9	12
1405	12	11	11	14	10	7	8	7	9	12
1406	12	11	11	14	10	8	9	7	10	12
1407	12	10	11	14	10	8	9	7	10	12
1408	12	10	11	14	10	7	9	7	10	12
1409	12	10	12	14	11	7	9	7	10	13
1410	12	10	12	14	11	7	9	8	10	13
1411	12	10	11	14	11	7	9	8	9	13
1412	12	10	12	14	12	8	9	8	9	13
1413	12	10	12	15	12	8	9	8	9	15
1414	12	10	12	14	12	8	9	8	9	14
1415	12	10	12	14	11	8	9	8	9	14
1416	12	10	12	14	11	8	9	8	8	14
1417	12	10	12	14	10	8	9	8	8	14
1418	12	10	12	14	10	7	9	8	8	14
1419	12	10	12	14	10	7	9	8	8	14
1420	12	10	11	14	10	7	9	8	8	14
1421	12	10	11	14	10	8	9	8	8	14
1422	12	10	11	14	10	8	9	8	8	13
1423	12	9	12	14	10	8	9	8	8	13
1424	12	9	12	14	10	8	9	8	8	13
1425	12	9	12	14	10	8	9	8	8	13
1426	12	9	12	14	10	8	9	8	8	13
1427	13	9	12	14	10	8	9	8	8	13
1428	13	9	12	14	10	8	9	8	8	13
1429	13	9	12	14	10	8	9	8	8	13
1430	13	9	12	14	10	7	9	8	8	13
1431	13	9	12	14	10	7	9	8	8	13
1432	13	9	12	14	10	7	9	8	8	13
1433	13	9	12	16	10	7	9	8	8	12
1434	12	9	12	16	10	7	9	8	8	12
1435	12	10	12	16	10	7	9	8	8	13
1436	12	10	12	15	10	7	8	8	8	14
1437	12	10	12	15	10	7	8	8	9	14
1438	12	10	11	14	10	7	8	8	9	15
1439	12	10	11	14	10	7	8	8	9	15
1440	27	25	21	25	18	15	23	21	18	26
1441	43	40	31	36	26	23	37	35	26	37
1442	41	36	30	35	26	22	31	33	26	34
1443	39	35	27	33	24	22	26	32	24	33
1444	37	33	26	32	24	22	26	31	24	32
1445	37	33	25	31	23	21	25	29	24	30
1446	36	31	24	29	23	21	24	26	23	28
1447	33	30	24	27	21	19	23	24	22	27
1448	33	28	25	27	21	18	22	23	21	26
1449	32	27	24	26	21	17	21	21	20	26
1450	31	27	23	24	21	17	20	19	19	25
1451	30	27	21	23	20	16	20	18	20	24
1452	30	25	21	22	20	16	19	18	20	23
1453	29	25	21	22	19	15	18	18	20	23
1454	28	24	21	22	18	15	18	17	19	23
1455	27	23	21	21	17	15	17	17	19	23
1456	26	23	21	21	18	14	17	17	18	23
1457	26	23	21	21	18	14	17	17	16	23
1458	26	22	21	21	18	14	16	17	16	23
1459	25	22	21	22	18	13	16	16	16	23
1460	24	22	22	22	17	13	16	16	16	24
1461	24	22	21	22	17	13	16	16	16	22
1462	23	22	20	22	17	12	16	16	16	22
1463	23	22	20	22	17	12	16	16	16	22
1464	23	21	20	22	17	12	16	16	16	22
1465	23	21	22	22	17	13	15	17	17	23
1466	23	20	23	21	17	13	16	17	17	24
1467	23	20	22	21	16	13	17	16	16	24
1468	23	20	21	21	17	13	17	16	16	24
1469	23	20	22	21	18	12	17	17	16	24
1470	23	20	23	21	18	12	17	17	16	23
1471	23	20	22	21	17	12	17	17	16	23
1472	23	20	22	22	17	12	16	18	16	22
1473	23	20	22	23	17	12	17	18	16	23
1474	23	20	21	23	17	12	18	16	15	23
1475	23	20	21	23	17	12	17	16	15	24
1476	23	20	20	22	17	12	16	16	15	24
1477	23	20	21	23	16	12	16	16	15	23
1478	23	20	22	23	16	12	16	16	15	23
1479	23	20	20	23	16	13	16	16	15	23
1480	23	19	20	23	16	13	16	16	15	22
1481	23	19	20	24	16	13	16	16	15	22
1482	23	19	20	24	16	14	16	16	15	22
1483	25	19	20	23	17	15	16	16	15	22
1484	24	20	20	22	17	15	16	16	15	22
1485	24	20	20	22	18	15	16	16	15	22
1486	24	19	20	22	17	15	16	16	14	22
1487	23	19	20	23	17	14	15	16	14	22
1488	24	20	20	23	17	14	15	16	14	22
1489	23	21	20	23	17	14	15	16	14	22
1490	23	21	20	22	17	14	15	17	14	22
1491	23	20	20	22	17	14	15	17	15	22
1492	23	21	20	22	17	14	16	17	15	22
1493	23	21	20	22	17	14	17	17	16	22
1494	23	20	20	22	17	14	17	17	16	22
1495	23	21	20	23	17	14	17	16	16	22
1496	23	21	20	22	18	13	17	16	15	22
1497	24	21	20	22	17	13	17	16	15	22
1498	24	20	20	22	17	13	16	16	15	22
1499	24	20	20	22	17	12	16	17	15	22
1500	24	21	20	22	17	12	16	17	15	22
1501	24	21	20	22	17	12	16	17	16	22
